datetime,coin_symbol,price_usd
2025-01-18 01:04:27 UTC,nym,0.0890809401469391
2025-01-18 02:09:03 UTC,nym,0.0892316705186899
2025-01-18 03:04:28 UTC,nym,0.0891026084996487
2025-01-18 04:04:31 UTC,nym,0.0889490248920452
2025-01-18 05:04:30 UTC,nym,0.0878604518030174
2025-01-18 06:04:30 UTC,nym,0.086784113775461
2025-01-18 07:04:27 UTC,nym,0.0866453250338942
2025-01-18 08:04:27 UTC,nym,0.0870045927920875
2025-01-18 09:09:04 UTC,nym,0.0865881137706156
2025-01-18 10:04:28 UTC,nym,0.0866705890612811
2025-01-18 11:04:28 UTC,nym,0.0852747666390208
2025-01-18 12:04:28 UTC,nym,0.0849465879850878
2025-01-18 13:04:32 UTC,nym,0.0852744258149166
2025-01-18 14:04:31 UTC,nym,0.0855890273431912
2025-01-18 15:09:09 UTC,nym,0.0857192967148856
2025-01-18 16:04:26 UTC,nym,0.0853034465716485
2025-01-18 17:04:32 UTC,nym,0.0851457305493608
2025-01-18 18:04:31 UTC,nym,0.0834282672801026
2025-01-18 19:04:28 UTC,nym,0.0826453424685199
2025-01-18 20:04:27 UTC,nym,0.0828566122661333
2025-01-18 21:04:30 UTC,nym,0.0831640023804743
2025-01-18 22:04:33 UTC,nym,0.0831464307614307
2025-01-18 23:04:28 UTC,nym,0.0832611686212818
2025-01-19 00:04:34 UTC,nym,0.0833836782532494
2025-01-19 01:04:34 UTC,nym,0.0832135741226977
2025-01-19 02:04:31 UTC,nym,0.0825901029266597
2025-01-19 03:04:30 UTC,nym,0.081964268379568
2025-01-19 04:04:32 UTC,nym,0.0824021629377462
2025-01-19 05:04:29 UTC,nym,0.0818383116170093
2025-01-19 06:04:31 UTC,nym,0.0821021709446463
2025-01-19 07:04:32 UTC,nym,0.0815747259240367
2025-01-19 08:04:34 UTC,nym,0.0814939835568877
2025-01-19 09:04:32 UTC,nym,0.0812425960474354
2025-01-19 10:04:30 UTC,nym,0.0802090664798319
2025-01-19 11:04:32 UTC,nym,0.0803961508790266
2025-01-19 12:04:27 UTC,nym,0.0799471981283953
2025-01-19 13:04:30 UTC,nym,0.0799868092284385
2025-01-19 14:04:21 UTC,nym,0.0796907773382459
2025-01-19 15:04:19 UTC,nym,0.081041020831147
2025-01-19 16:04:19 UTC,nym,0.0810313373698039
2025-01-19 17:04:18 UTC,nym,0.0811276193886784
2025-01-19 18:04:19 UTC,nym,0.0811356831360382
2025-01-19 19:08:49 UTC,nym,0.0825532340158476
2025-01-19 20:04:22 UTC,nym,0.0824402153797966
2025-01-19 21:08:54 UTC,nym,0.0813012937734213
2025-01-19 22:04:18 UTC,nym,0.0796977562304412
2025-01-19 23:04:19 UTC,nym,0.0790594945113559
2025-01-20 00:08:58 UTC,nym,0.07932402028397
2025-01-20 01:04:22 UTC,nym,0.0785584303559471
2025-01-20 02:04:06 UTC,nym,0.077727920320414
2025-01-20 03:04:04 UTC,nym,0.0784908783527796
2025-01-20 04:04:17 UTC,nym,0.0785821025652672
2025-01-20 05:04:20 UTC,nym,0.0782336403670549
2025-01-20 06:08:53 UTC,nym,0.0785501015058105
2025-01-20 07:09:05 UTC,nym,0.0788021882200359
2025-01-20 08:04:37 UTC,nym,0.0793728392759496
2025-01-20 09:04:22 UTC,nym,0.0807912014607788
2025-01-20 10:08:59 UTC,nym,0.0820249707627168
2025-01-20 11:04:26 UTC,nym,0.0820850188979249
2025-01-20 12:04:29 UTC,nym,0.0816061379424846
2025-01-20 13:04:31 UTC,nym,0.0810574182817116
2025-01-20 14:04:29 UTC,nym,0.0803445749602139
2025-01-20 15:04:27 UTC,nym,0.0804374779286967
2025-01-20 16:04:24 UTC,nym,0.080511058627769
2025-01-20 17:04:27 UTC,nym,0.0794370580835311
2025-01-20 18:04:28 UTC,nym,0.0790876882198386
2025-01-20 19:04:30 UTC,nym,0.0783756790769907
2025-01-20 20:04:29 UTC,nym,0.0781999440257387
2025-01-20 21:04:26 UTC,nym,0.078309732741377
2025-01-20 22:04:26 UTC,nym,0.0793253074238735
2025-01-20 23:04:28 UTC,nym,0.0791093596781154
2025-01-21 00:04:29 UTC,nym,0.0782458005484108
2025-01-21 01:04:30 UTC,nym,0.0774607461832335
